nama,kategori,kecamatan,price_label,rating_avg,deskripsi,shortLink,is_kuesioner,photo_url,photo_source
"BPK La Lolo (Masakan Karo), RRGB Villa Galaxi",Aneka nasi,Bekasi Selatan,50rb - 100rb,4.7,"“BPK LA LOLO  adalah Restoran yang menyajikan masakan khas Batak Karo berupa Babi Panggang, Sop, Kidu-kidu (Sosis Karo), Lomok-lomok (Saksang), dan Ikan Mas Arsik, yang diolah dengan perpaduan bumbu dan rempah tradisional untuk mendapatkan rasa yang lezat, khas tanah karo. LA LOLO juga menerima pesanan jumlah besar.”",https://gofood.link/a/yM96gj5,0,,
"Pediafood.id, Grand Galaxy City","Jepang, Kopi, Barat",Bekasi Selatan,25rb - 50rb,4.0,,https://gofood.link/u/qeenv,0,,
"Martabak Alim, Bintara Raya",Martabak,Bekasi Barat,50rb - 100rb,4.6,,https://gofood.link/u/ZlVrP,0,,
"KFC, Golden City Bekasi",Cepat saji,Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/yM9kgRS,0,https://api.jajanbekasi.web.id/foto/KFC_Golden_City_Bekasi.jpg,gofood_og
"Mie Odos, Dasa Dharma","Bakmie, Aneka nasi",Rawalumbu,10rb - 25rb,4.7,,https://gofood.link/u/G0YD,0,,
"Mie Ayam Bangka Awat, Rukan Grand Galaxy City","Bakmie, Minuman, Chinese",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/u/gjbV,0,,
"Ayam Gepuk Pak Gembus, Jembatan 2 Rawalumbu",Ayam & bebek,Rawalumbu,25rb - 50rb,4.4,,https://gofood.link/a/yM8UTuY,0,,
"Rumah Makan & Seafood 99, Galaxy",Seafood,Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/z8Nyj,0,,
"Takoyaki Bokura, Taman Narogong Indah","Jajanan, Jepang, Minuman",Rawalumbu,25rb - 50rb,4.7,,https://gofood.link/u/MmlG,0,,
"Brownies Cinta & Cake, Rawalumbu",Sweets,Rawalumbu,50rb - 100rb,4.8,,https://gofood.link/u/3ek4,0,,
"GO-CRAB, Galaxy",Seafood,Bekasi Selatan,50rb - 100rb,4.9,BEST WAY TO EAT SEAFOOD AT YOUR TABLE,https://gofood.link/a/yM9ME1u,0,https://api.jajanbekasi.web.id/foto/15_GO-CRAB_Galaxy.jpg,cached
"Sushi Mayo, Bekasi Barat","Jajanan, Jepang, Korea",Bekasi Barat,50rb - 100rb,4.6,,https://gofood.link/u/Nbqgn,0,,
"Pizza Hut Delivery - PHD, Villa Galaxy","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Bekasi Selatan,>100rb,4.7,,https://gofood.link/u/aWa7O,0,,
"PAWON BULIES - Gudeg dan Ayam Goreng, Duta 1","Ayam & bebek, Bakmie, Aneka nasi",Rawalumbu,25rb - 50rb,4.9,,https://gofood.link/u/r2p3N,0,https://api.jajanbekasi.web.id/foto/14_PAWON_BULIES_-_Gudeg_dan_Ayam_Goreng_Duta_1.jpg,cached
"Burger King, Kota Bintang Kalimalang","Cepat saji, Ayam & bebek, Aneka nasi, Jajanan",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/u/81qeW,0,,
"PEMPEK ANANDA, Kompleks Masnaga","Jajanan, Cepat saji",Bekasi Barat,25rb - 50rb,4.1,,https://gofood.link/u/Zz9B,0,,
Tastyherbs Bottle,"Minuman, Jajanan, Cepat saji",Bekasi Utara,25rb - 50rb,4.4,Tastyherbs Bottle (Healthy Fresh Drink Homemade) merupakan minuman tradisional yang segar dan berkhasiat dibuat sendiri dengan bahan alami 100 % tanpa pengawet. Let's start the day with healthy drink from tastyherbs.,https://gofood.link/u/p3zy,0,,
"Bakmi & Seafood 99, Kemang Pratama",Aneka nasi,Rawalumbu,50rb - 100rb,4.8,,https://gofood.link/a/yM9fiJL,0,,
"Pizza Hut, Kota Bintang","Pizza & pasta, Cepat saji, Barat, Jajanan, Ayam & bebek",Bekasi Barat,>100rb,4.8,,https://gofood.link/u/YV4Zj,0,,
"Haus! x Hot Oppa, Bintara","Minuman, Jajanan, Kopi",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/a/yM9ngYu,0,,
"Domino's Pizza, Kemang Pratama","Pizza & pasta, Cepat saji, Jajanan",Rawalumbu,50rb - 100rb,4.7,,https://gofood.link/a/yM8Vogf,0,,
"Bakmie Seafood 99, Bekasi Timur",Seafood,Bekasi Timur,50rb - 100rb,4.8,,https://gofood.link/a/yM8UTjL,0,https://api.jajanbekasi.web.id/foto/Bakmie_Seafood_99_Bekasi_Timur.jpg,gofood_og
"McDonald's, Grand Kota Bintang","Cepat saji, Sweets, Jajanan",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/u/k47vN,0,,
"Ayam & Ikan Bakar 99, Bekasi Timur",Ayam & bebek,Bekasi Timur,50rb - 100rb,4.8,,https://gofood.link/u/mvZaO,0,https://api.jajanbekasi.web.id/foto/Ayam_Ikan_Bakar_99_Bekasi_Timur.jpg,gofood_og
"Es Cream Durian Dan Ice Aneka Buah-buahan King, Bekasi Selatan","Minuman, Sweets",Bekasi Selatan,25rb - 50rb,4.3,,https://gofood.link/u/A0OmR,0,,
"Pizza Hut Delivery - PHD, Bintara","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Bekasi Barat,>100rb,4.7,,https://gofood.link/a/yM9naoq,0,,
"HEMA Resto, Kemang Pratama","Aneka nasi, Pizza & pasta, Barat",Rawalumbu,50rb - 100rb,4.7,"Hema resto, dutch cuisine & holland 
Atmosphere",https://gofood.link/u/RAApd,0,,
"Ayam Geprek Ayam.com, Kemang Pratama","Ayam & bebek, Aneka nasi, Cepat saji",Rawalumbu,25rb - 50rb,4.8,"Promo Merdeka
Untuk setiap pembelian Paket Nasi Ayam Geprek Cheese atau Paket Nasi Ayam Geprek Mozarella hanya Rp 17,000 per items
Periode : 16-18 Augustus 2018 
",https://gofood.link/u/Qdr7z,0,,
"Bakmi Siantar, Grand Galaxy City",Bakmie,Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/a/yM8XtvN,0,,
RM. AYAM BAKAR SARIROSO,"Bakso & soto, Ayam & bebek, Sate",Rawalumbu,25rb - 50rb,4.7,,https://gofood.link/a/yMa2GSU,0,,
"Miago Super Judes, Ruko Greenwood",Bakmie,Bekasi Utara,25rb - 50rb,4.6,,https://gofood.link/u/MzMnj,0,,
"Restoran Sederhana, Kemang Pratama","Aneka nasi, Martabak, Sate",Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/u/vjjMn,0,,
"Rawon Senyum, Kemang Pratama",Bakso & soto,Rawalumbu,25rb - 50rb,4.7,,https://gofood.link/u/QaGzW,0,,
"RM Padang Daffa, Bekasi","Ayam & bebek, Aneka nasi",Bekasi Utara,25rb - 50rb,4.7,,https://gofood.link/u/WAbWv,0,https://api.jajanbekasi.web.id/foto/RM_Padang_Daffa_Bekasi.jpg,gofood_og
"Entog Cengkir Pojok, Rawalumbu","Aneka nasi, Ayam & bebek",Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/u/O2emr,0,,
"Franksky Dessert, Rawalumbu",Sweets,Rawalumbu,50rb - 100rb,4.3,,https://gofood.link/u/O2WNa,0,,
"Mie Pangsit (Bakmi) Simpur, Kemang Pratama","Bakmie, Aneka nasi",Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/u/r05N,0,https://api.jajanbekasi.web.id/foto/104_Mie_Pangsit_Bakmi_Simpur_Kemang_Pratama.jpg,cached
"Pastel Bunda, Jl. Palembang 1",Jajanan,Bekasi Selatan,10rb - 25rb,4.7,,https://gofood.link/u/PjO8,0,,
"Dapur Cokelat, Galaxy","Sweets, Roti, Minuman, Jajanan",Bekasi Selatan,>100rb,4.4,,https://gofood.link/u/MKMr2,0,,
"Amigoci, Grand Galaxy Park","Jajanan, Aneka nasi, Ayam & bebek",Bekasi Selatan,25rb - 50rb,0.0,,https://gofood.link/u/RKLyx,0,,
"Baso Malang Cak Kris, Grand Galaxy Park",Bakso & soto,Bekasi Selatan,10rb - 25rb,4.8,,https://gofood.link/u/2Lv4M,0,,
"Marijo, Grand Galaxy City",Aneka nasi,Bekasi Selatan,25rb - 50rb,4.9,,https://gofood.link/u/MKWDQ,0,https://api.jajanbekasi.web.id/foto/06_Marijo_Grand_Galaxy_City.jpg,cached
"Dcrepes, Grand Galaxy Park","Jajanan, Cepat saji, Sweets",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/u/LOqxR,0,,
"Warkop 1899, Beraberlik Tl. Pucung","Jajanan, Minuman, Aneka nasi",Bekasi Utara,10rb - 25rb,4.7,,https://gofood.link/a/yM98kwQ,0,,
Soto Betawi Bang Ndut (Grand Galaxy Park),Bakso & soto,Bekasi Selatan,50rb - 100rb,4.4,,https://gofood.link/u/2yyWy,0,,
"Dum Dum Thai Drinks Express, Grand Galaxy Park Bekasi",Minuman,Bekasi Selatan,25rb - 50rb,4.8,,https://gofood.link/u/PpmY,0,,
"Puyo Silky Desserts, Grand Galaxy Park","Sweets, Jajanan, Minuman",Bekasi Selatan,50rb - 100rb,4.7,Puyo Silky Desserts serves the best light and silky texture desserts for people to fulfil their sweet cravings without feeling guilty.,https://gofood.link/u/ezG4Q,0,,
"Shigeru Sushi, Grand Galaxy Park",Jepang,Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/z4kbM,0,,
"Roti'O, Grand Galaxy Park",Roti,Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/3aPA9,0,,
"""Es Teler Cirebon"" Bang Hasan, Taman Kuliner Keluarga","Minuman, Sweets",Bekasi Utara,10rb - 25rb,3.9,,https://gofood.link/u/bgKxM,0,,
"Bubur Ayam Jakarta, Ruko Kemang Pratama",Aneka nasi,Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/u/gxqQB,0,,
"Es Sekoteng dan Siomay Bandung ""Mang Dede"", Kemang Pratama","Jajanan, Bakso & soto",Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/u/RAbN3,0,https://api.jajanbekasi.web.id/foto/102_Es_Sekoteng_dan_Siomay_Bandung_Mang_Dede_Kemang_Pratama.jpg,cached
"A&W, Linc Square",Cepat saji,Rawalumbu,50rb - 100rb,4.9,,https://gofood.link/u/13wBp,0,https://api.jajanbekasi.web.id/foto/12_AW_Linc_Square.jpg,cached
"Kantin Aulia 1, Bekasi Selatan","Sweets, Ayam & bebek, Aneka nasi, Cepat saji",Bekasi Selatan,25rb - 50rb,4.9,,https://gofood.link/a/yM9Sd4b,0,https://api.jajanbekasi.web.id/foto/07_Kantin_Aulia_1_Bekasi_Selatan.jpg,cached
"Rumah Makan Bungo Jambak, Rawalumbu","Aneka nasi, Ayam & bebek, Minuman",Rawalumbu,10rb - 25rb,4.7,,https://gofood.link/u/ZAva,0,,
"Mie Kangkung Betawi, Soto Betawi Ariyani, Ruko Kemang Pratama",Bakmie,Rawalumbu,50rb - 100rb,4.9,,https://gofood.link/u/dM73O,0,https://api.jajanbekasi.web.id/foto/13_Mie_Kangkung_Betawi_Soto_Betawi_Ariyani_Ruko_Kemang_Pratama.jpg,cached
"Pizza Hut, Kemang Pratama","Pizza & pasta, Cepat saji, Barat, Jajanan, Ayam & bebek",Rawalumbu,>100rb,4.7,,https://gofood.link/u/8zGLV,0,,
"Mie Ayam Bangka Awat, Ruko Kemang Pratama",Bakmie,Rawalumbu,50rb - 100rb,4.7,,https://gofood.link/a/yM9y29d,0,,
"Martabak Alim, Perumnas 3",Martabak,Bekasi Timur,50rb - 100rb,4.7,,https://gofood.link/u/9A11y,0,,
"Mie Ayam Hotplate Abuy, Bekasi Timur",Bakmie,Bekasi Timur,25rb - 50rb,4.8,,https://gofood.link/u/LO91Z,0,https://api.jajanbekasi.web.id/foto/Mie_Ayam_Hotplate_Abuy_Bekasi_Timur.jpg,gofood_og
"Solaria, Grand Galaxy Mall","Chinese, Aneka nasi",Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/bRmmq,0,,
"Fiesta Steak Restaurant, Mall Grand Galaxy Park",Barat,Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/nvnNq,0,,
"Kwetiaw Sapi Apollo, Bekasi Selatan","Chinese, Aneka nasi, Bakmie",Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/Q5LjM,0,,
"NomiNomi Delight, Bekasi",Jepang,Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/ZVkMA,0,,
"Waroeng Ikal 3.76, Ruko Grand Galaxy",Bakso & soto,Bekasi Selatan,10rb - 25rb,0.0,,https://gofood.link/u/ydjN,0,,
"Sate Madura Cak Ari, Bekasi Selatan",Sate,Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/qDd4y,0,,
"Thirstea, Boulevar Raya",Minuman,Bekasi Selatan,25rb - 50rb,0.0,,https://gofood.link/u/Le8zO,0,,
"Alfa's Resto, Grand Galaxy","Ayam & bebek, Aneka nasi",Bekasi Selatan,25rb - 50rb,0.0,,https://gofood.link/u/mx5va,0,,
"Lapo Uly Humbang, Harapan Baru Regency",,Bekasi Utara,50rb - 100rb,4.4,,https://gofood.link/a/yM9JWdm,0,,
Warunk Food Fighters,"Jajanan, Roti, Kopi",Bekasi Selatan,25rb - 50rb,0.0,,https://gofood.link/u/gkKLg,0,,
"Ayam Geprek Bu TER, Bekasi Selatan",Ayam & bebek,Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/u/1x2O,0,,
"Bang Raden Gerobak Kopi, Grand Galaxy City","Minuman, Kopi, Sweets",Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/xz8lO,0,,
"Bakso Rusuk Solo, Gusti Ngurah Rai","Bakso & soto, Sate",Bekasi Barat,50rb - 100rb,4.7,,https://gofood.link/u/Opza,0,,
"Stop' Eat, Grand Galaxy","Jajanan, Kopi, Sweets",Bekasi Selatan,25rb - 50rb,0.0,,https://gofood.link/u/gx5ab,0,,
"Bakmie & Seafood 99, Pekayon","Seafood, Bakmie",Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/u/erlv,0,https://api.jajanbekasi.web.id/foto/Bakmie_Seafood_99_Pekayon.jpg,gofood_og
"I Am Geprek Bensu Perum, Bekasi Timur","Ayam & bebek, Aneka nasi, Cepat saji",Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/u/eJ8pq,0,,
"Pempek Yenny, Rawalumbu",Jajanan,Rawalumbu,25rb - 50rb,4.6,,https://gofood.link/a/yM9d9aN,0,,
"Martabak Mahkota Prumnas 3, Maluku Raya","Jajanan, Martabak",Bekasi Timur,25rb - 50rb,0.0,,https://gofood.link/u/pzmxG,0,,
"Soto Gading Kalibata, Grand Galaxy City",Bakso & soto,Bekasi Selatan,10rb - 25rb,4.8,,https://gofood.link/u/9wkGN,0,https://api.jajanbekasi.web.id/foto/Soto_Gading_Kalibata_Grand_Galaxy_City.jpg,gofood_og
"Holland Bakery, Jl. KH. Noer Ali Bekasi","Roti, Sweets",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/u/3aMVq,0,,
"Ayam Bersih Berkah (GK), Kalimalang",Aneka nasi,Bekasi Barat,25rb - 50rb,4.7,Juara Partner GO-FOOD 2019: Kategori Kawan Setia di Tanggal Tua & Kategori Paling Aktif Jabodetabek,https://gofood.link/u/bR0Jj,0,,
"Bakso dan Mie Ayam WOOW, T.Narogong Indah/Rawalumbu","Bakmie, Bakso & soto",Rawalumbu,25rb - 50rb,4.6,,https://gofood.link/u/qrJxn,0,,
"Sweevory Delight, Bekasi Selatan","Kopi, Minuman, Roti",Bekasi Selatan,25rb - 50rb,4.4,,https://gofood.link/u/w1qWq,0,,
"Janke (Jajanan Kekinian) Mr.Antoni, Aren Jaya","Sweets, Barat, Minuman, Jajanan",Bekasi Timur,25rb - 50rb,3.7,,https://gofood.link/u/Q5xB9,0,,
"Bakmi Cahaya, Caman Raya","Bakmie, Chinese, Seafood",Bekasi Barat,50rb - 100rb,4.9,,https://gofood.link/u/Qagqn,0,https://api.jajanbekasi.web.id/foto/08_Bakmi_Cahaya_Caman_Raya.jpg,cached
"Mahkota Caman, Ruko Bougenville","Ayam & bebek, Bakmie, Bakso & soto",Bekasi Barat,25rb - 50rb,4.2,,https://gofood.link/u/AB19,0,,
"Mbok Centil Ayam Kampung Serundeng, Galaxy",Ayam & bebek,Bekasi Selatan,25rb - 50rb,4.9,,https://gofood.link/u/ezg4Z,0,https://api.jajanbekasi.web.id/foto/10_Mbok_Centil_Ayam_Kampung_Serundeng_Galaxy.jpg,cached
"Warung Pecel Lele Cak Bondet, Medan Satria","Aneka nasi, Ayam & bebek, Bakso & soto",Medan Satria,10rb - 25rb,4.7,,https://gofood.link/u/2ybRzD,0,https://api.jajanbekasi.web.id/foto/Warung_Pecel_Lele_Cak_Bondet_Medan_Satria.jpg,gofood_og
"Yokobento, Nusantara Raya","Jepang, Ayam & bebek, Cepat saji",Bekasi Timur,25rb - 50rb,4.5,,https://gofood.link/u/POmdj,0,,
"Mie Ayam Pangsit Pakde Timbul, Sultan Agung",Bakmie,Medan Satria,25rb - 50rb,4.6,,https://gofood.link/u/91eOb,0,,
"ROA Manadonese Food, Grand Icon","Seafood, Aneka nasi, Ayam & bebek",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/a/yM9NXUq,0,https://api.jajanbekasi.web.id/foto/ROA_Manadonese_Food_Grand_Icon.jpg,gofood_og
"Gabus Pucung, Bintara Jaya","Aneka nasi, Cepat saji",Bekasi Barat,50rb - 100rb,4.6,,https://gofood.link/u/5WyQ,0,,
"Puspita Pastry, Bekasi Selatan","Sweets, Roti, Jajanan",Bekasi Selatan,50rb - 100rb,0.0,"Puspita Pastry mulai berproduksi di bulan April tahun 2015 dengan varian produknya antara lain pie susu (original,coklat,greentea), klappertart serta  kue kering (nastar,kastengel,brown cheese).",https://gofood.link/u/pz5xM,0,,
"Richeese Factory, Pekayon","Cepat saji, Ayam & bebek, Aneka nasi",Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/Bl7Ly,0,,
"Jengkol Jeng Fanny, Bekasi Timur",Ayam & bebek,Bekasi Timur,25rb - 50rb,3.9,,https://gofood.link/u/D9ma,0,,
"Seblak Jeletot & Ochot-ochot, Bintara Jaya","Cepat saji, Aneka nasi, Bakso & soto",Bekasi Barat,25rb - 50rb,4.4,,https://gofood.link/u/WADgM,0,,
"Pizza Hut Delivery - PHD, Caman Jatibening","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Bekasi Barat,50rb - 100rb,4.7,,https://gofood.link/u/jwaa,0,,
"Fish Streat, Grand Galaxy",Seafood,Bekasi Selatan,50rb - 100rb,4.6,Juara Partner GO-FOOD 2019: Kategori JAGOAN GO-FOODIES Jabodetabek,https://gofood.link/u/3NYV3,0,,
"Rendang Ramses, Jembatan 7","Aneka nasi, Cepat saji",Rawalumbu,25rb - 50rb,4.5,,https://gofood.link/u/0nvD7v,0,,
"Ketoprak Galaxsi, Depan Precious Corner",Aneka nasi,Bekasi Selatan,25rb - 50rb,4.1,,https://gofood.link/u/bgAaq,0,,
"Mie Keriting Ayam Jamur ""Cantik Sebelas"", Taman Narogong Indah","Bakmie, Bakso & soto, Jajanan",Rawalumbu,25rb - 50rb,4.3,,https://gofood.link/u/3P42r,0,,
"Maulin's Brownies, Taman Narogong Indah Raya","Roti, Jajanan, Sweets",Rawalumbu,50rb - 100rb,4.5,,https://gofood.link/u/zGmyJ,0,,
"Warung Sate Solo Pak No Caman, Pondok Gede","Sate, Jajanan, Minuman",Bekasi Barat,50rb - 100rb,4.7,,https://gofood.link/a/yM9aLdu,0,,
"Nasi Kebuli Nabawi (Stand 2), Ujung Harapan","Aneka nasi, Timur Tengah, Jajanan",Bekasi Utara,50rb - 100rb,0.0,,https://gofood.link/u/kxnpa,0,,
"Soto Ayam Babon Surabaya, Bekasi Utara",Bakso & soto,Bekasi Utara,10rb - 25rb,4.6,,https://gofood.link/u/5mY7Q,0,,
"Warung Bu Kris, Medan Satria",Aneka nasi,Medan Satria,25rb - 50rb,4.8,"""Harga Belum Termasuk Pajak Restaurant (pb1) Yaitu 10%""",https://gofood.link/u/vLzPq,0,https://api.jajanbekasi.web.id/foto/094_Warung_Bu_Kris_Medan_Satria.jpg,cached_disk
"McDonald's, Kota Harapan Indah","Cepat saji, Sweets, Jajanan",Medan Satria,50rb - 100rb,4.8,,https://gofood.link/u/JAn9,0,https://api.jajanbekasi.web.id/foto/McDonalds_Kota_Harapan_Indah.jpg,gofood_og
"KFC, Taman Harapan Indah",Cepat saji,Medan Satria,50rb - 100rb,4.7,,https://gofood.link/u/813ml,0,,
"Bakso Aci Teh Resty, Mustika Sari","Bakso & soto, Bakmie, Cepat saji",Rawalumbu,25rb - 50rb,3.8,,https://gofood.link/u/415mg,0,,
"Bakso Aci Garut Teh Resty, Jl Pasar Tanah Merah","Jajanan, Bakso & soto",Rawalumbu,25rb - 50rb,4.5,,https://gofood.link/u/48Gbq,0,,
"HokBen, Medan Satria","Jepang, Cepat saji",Medan Satria,50rb - 100rb,4.8,,https://gofood.link/u/OJ8yr,0,https://api.jajanbekasi.web.id/foto/093_HokBen_Medan_Satria.jpg,cached_disk
"SS Crepes Mall & Es Teh Nusantara, Bekasi","Jajanan, Cepat saji, Roti",Bekasi Barat,10rb - 25rb,0.0,,https://gofood.link/u/51adY,0,,
"Pizza Hut, Harapan Indah","Pizza & pasta, Cepat saji, Barat, Jajanan, Ayam & bebek",Medan Satria,>100rb,4.7,,https://gofood.link/u/POj2x,0,,
"Restoran Sederhana, Caman",Aneka nasi,Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/8170q,0,,
"Gudang Rottie, Rukan Villa Jatibening","Barat, Roti",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/Qaz4d,0,,
"The Harvest Cakes, Harapan Indah","Roti, Kopi, Sweets",Medan Satria,>100rb,4.4,,https://gofood.link/u/2L3a3,0,,
"Ropi, Harapan Indah","Jajanan, Roti",Medan Satria,10rb - 25rb,4.6,,https://gofood.link/u/8zayA,0,,
"Dimsum Serase, Bekasi Selatan","Cepat saji, Jajanan, Jepang",Bekasi Selatan,25rb - 50rb,4.2,,https://gofood.link/u/GKeb4,0,,
"RM Manado Cakalang, Bulevard Hijau","Aneka nasi, Cepat saji, Sweets",Medan Satria,25rb - 50rb,4.8,,https://gofood.link/u/8OMA,0,https://api.jajanbekasi.web.id/foto/RM_Manado_Cakalang_Bulevard_Hijau.jpg,gofood_og
"Pisang Goreng Tanduk Chocomoet Crispy, Bekasi Barat","Sweets, Jajanan",Bekasi Barat,25rb - 50rb,4.8,,https://gofood.link/u/DMN0Q,0,https://api.jajanbekasi.web.id/foto/Pisang_Goreng_Tanduk_Chocomoet_Crispy_Bekasi_Barat.jpg,gofood_og
"Rumah Ucok Durian Medan, Bening Permai","Jajanan, Sweets, Cepat saji",Pondok Gede,>100rb,4.4,,https://gofood.link/a/yM95bu1,0,,
"Soto Betawi Bang N'Dut 09, Jatibening","Bakso & soto, Cepat saji, Barat",Bekasi Selatan,50rb - 100rb,4.3,"Promo untuk soto betawi. Beli 5 gratis 1
Promo untuk bubur ayam beli 7 gratis 1",https://gofood.link/u/LGG7l,0,,
Sop Iga dan Soto Bening Bang N’Dut 09,Bakso & soto,Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/u/mxW9a,0,,
"Mie Ayam Bangka Muslim Koh Awie, Harapan Indah",Bakmie,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/JVjz9,0,,
"Mie Keriting Kelinci Dalam, Boulevard Hijau","Aneka nasi, Ayam & bebek, Bakmie",Medan Satria,25rb - 50rb,4.6,,https://gofood.link/a/yM9LzJy,0,,
"Sederhana SA, Harapan Indah","Aneka nasi, Martabak, Sate",Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/kxMqG,0,,
"Ayam Presto Ny. Nita, Bekasi",Ayam & bebek,Medan Satria,50rb - 100rb,4.8,,https://gofood.link/a/yM91hXJ,0,https://api.jajanbekasi.web.id/foto/Ayam_Presto_Ny_Nita_Bekasi.jpg,gofood_og
"D'Losari, Medan Satria",Ayam & bebek,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/GKwWy,0,,
"Steak 21, Harapan Indah",Barat,Medan Satria,>100rb,4.6,,https://gofood.link/a/yM9PjDW,0,,
"Ayam Keprabon Express Harapan Indah, Boulevard Hijau",Ayam & bebek,Medan Satria,50rb - 100rb,4.8,Juara Partner GO-FOOD 2019: Kategori JAGOAN GO-FOODIES & Kategori Pelayanan Driver Terbaik Jabodetabek,https://gofood.link/a/yM9fn5Q,0,https://api.jajanbekasi.web.id/foto/Ayam_Keprabon_Express_Harapan_Indah_Boulevard_Hijau.jpg,gofood_og
"I Am Geprek Bensu, Bekasi","Ayam & bebek, Aneka nasi, Cepat saji",Medan Satria,25rb - 50rb,4.7,"Rumah Makan dengan ayam goreng tepung yang di geprek plus sambel, keju, dan mozarella",https://gofood.link/u/Mzrdk,0,,
"Warung Sate Solo Pak Sakha, mandala","Minuman, Sate, Aneka nasi",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/u/1Bwa,0,https://api.jajanbekasi.web.id/foto/074_Warung_Sate_Solo_Pak_Sakha_mandala.jpg,cached_disk
"Dcika Cakes & Bakery, Harapan Indah","Sweets, Roti, Jajanan",Medan Satria,50rb - 100rb,4.6,,https://gofood.link/u/KyyYa,0,,
"Dapur Cokelat, Harapan Indah","Roti, Sweets, Minuman, Jajanan",Medan Satria,>100rb,4.4,,https://gofood.link/u/vLNOa,0,,
"Bebek Setan, Harapan Indah",Ayam & bebek,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/bvp8,0,,
"A&W, Kota Harapan Indah",Cepat saji,Medan Satria,50rb - 100rb,4.7,,https://gofood.link/u/J3nYL,0,,
"Restoran Padang Sambal Hijau, Pondok Gede",Aneka nasi,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/YK9wO,0,,
"Nasi Uduk Kebon Kacang Bang Hepi, Harapan Indah",Aneka nasi,Medan Satria,25rb - 50rb,4.6,,https://gofood.link/a/yM9RdxW,0,,
"Holland Bakery, Medan Satria Bekasi","Roti, Sweets",Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/VdAwg,0,,
"Pempek Palembang Gaby, Harapan Indah",Jajanan,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/de2k9,0,,
"Javaland Coffee, Pondok Gede","Jajanan, Kopi, Roti",Jatiasih,10rb - 25rb,4.4,,https://gofood.link/a/yM9Pxsu,0,,
"Soto Ceker & Ranjau Pak Gendut, Harapan Indah",Bakso & soto,Medan Satria,25rb - 50rb,4.8,,https://gofood.link/a/yM9aNo5,0,https://api.jajanbekasi.web.id/foto/073_Soto_Ceker_Ranjau_Pak_Gendut_Harapan_Indah.jpg,cached_disk
"Bakso Bakwan Malang Cak Su Kumis, Harapan Indah","Bakso & soto, Jajanan",Medan Satria,10rb - 25rb,4.8,,https://gofood.link/u/b2lBq,0,https://api.jajanbekasi.web.id/foto/072_Bakso_Bakwan_Malang_Cak_Su_Kumis_Harapan_Indah.jpg,cached_disk
"Pizza Hut Delivery - PHD, Harapan Indah","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Medan Satria,>100rb,4.8,,https://gofood.link/u/BmD12,0,https://api.jajanbekasi.web.id/foto/071_Pizza_Hut_Delivery_-_PHD_Harapan_Indah.jpg,cached_disk
